id,price,desc,numstories,yearbuilt,exteriorfinish,rooftype,basement,totalrooms,bedrooms,bathrooms,fireplaces,sqft,lotarea,state,zipcode,AvgIncome
VA10557,612377.077,SINGLE FAMILY,2,1939,Brick,SLATE,0,10,3,3,NA,2770,10288,VA,23221,39943
PA10266,305323.5662,SINGLE FAMILY,2,1983,Frame,SHINGLE,1,7,3,3,2,2792,20408,PA,15237,55016
VA10359,388519.6239,SINGLE FAMILY,1,1926,Brick,METAL,0,6,3,2.5,NA,1594,2788.5,VA,23221,39943
VA10458,332338.0765,SINGLE FAMILY,2,1926,Stucco,METAL,0,7,3,1.5,NA,2380,7920,VA,23227,36568
VA10920,351365.8981,SINGLE FAMILY,2,1940,Brick,SLATE,1,7,3,1.5,NA,1584,8434,VA,23225,35101
VA10040,294924.6552,SINGLE FAMILY,2,1924,Stucco,SLATE,0,7,3,2,NA,1701,8100,VA,23225,35101
PA10557,60056.97208,SINGLE FAMILY,2,1930,Frame,SHINGLE,1,6,3,1,0,1300,3450,PA,15216,39526
VA10437,603373.331,MULTI-FAMILY,2,1925,Brick,METAL,0,12,4,4,NA,1948,4849,VA,23220,26557
PA10842,133717.9563,SINGLE FAMILY,1,1953,Frame,SHINGLE,1,5,2,1.5,0,720,43604,PA,15044,95289
VA10049,664953.8875,SINGLE FAMILY,2,1942,Brick,SLATE,1,10,4,4,NA,2506,8840,VA,23226,50519
PA10541,1385186.91,MULTI-FAMILY,2,1978,Stone,SHINGLE,1,16,4,5,5,7484,159560,PA,15238,67370
VA10106,94660.32937,SINGLE FAMILY,1,1950,Concrete,SHINGLE,0,6,2,1,NA,921,8400,VA,23222,29570
PA10236,112361.8131,SINGLE FAMILY,1,1977,Brick,SHINGLE,1,7,3,2,1,2018,9144,PA,15037,55863
PA10068,130825.4671,SINGLE FAMILY,1,1978,Frame,SHINGLE,1,6,3,2,1,1284,8315,PA,15025,60669
PA10877,221459.8385,MULTI-FAMILY,2,1920,Brick,SHINGLE,1,9,4,2,0,3675,6607,PA,15214,30725
PA10009,88250.07615,SINGLE FAMILY,1,1962,Brick,SHINGLE,1,6,3,1.5,0,1000,8747,PA,15037,55863
VA10688,232270.5061,SINGLE FAMILY,1.5,1951,Brick,SHINGLE,0,5,3,2,NA,1323,7813.36,VA,23227,36568
VA10783,353012.0937,SINGLE FAMILY,2,1923,Brick,METAL,0,7,3,2,NA,1612,2567.4,VA,23220,26557
PA10927,484409.948,MULTI-FAMILY,2.5,1900,Stone,SHINGLE,1,10,6,3,1,3636,2919,PA,15213,18473
VA10029,1308427.946,SINGLE FAMILY,2,1905,Frame,SLATE,0,12,5,3.5,NA,4905,46043,VA,23226,50519
PA10272,375469.0787,SINGLE FAMILY,2,2017,Frame,SHINGLE,1,8,4,2.5,0,3232,13500,PA,15025,60669
PA10055,164302.1186,SINGLE FAMILY,1,1968,Brick,SHINGLE,1,9,4,2.5,1,2246,3995,PA,15241,85102
VA10277,262221.2356,SINGLE FAMILY,2,1922,Stucco,SLATE,0,7,3,1,NA,1316,6600,VA,23227,36568
VA10033,629366.4049,SINGLE FAMILY,2,1910,Brick,METAL,0,8,4,3.5,NA,2674,2940.07,VA,23220,26557
VA10464,314143.6612,SINGLE FAMILY,2,1923,Brick,METAL,0,7,3,1,NA,1494,2538.8,VA,23220,26557
PA10453,377014.6906,SINGLE FAMILY,2,1989,Brick,SHINGLE,1,9,4,3.5,1,3196,19994,PA,15237,55016
VA10744,240556.6654,SINGLE FAMILY,2,1949,Brick,SLATE,0,11,4,2.5,NA,2231,22736,VA,23224,27132
PA10460,871067.9971,SINGLE FAMILY,2,1940,Stone,SLATE,1,11,5,4,3,5115,16256,PA,15243,60717
VA10796,784606.0289,SINGLE FAMILY,2,1940,Brick,SLATE,0,9,4,3.5,NA,3227,8503,VA,23221,39943
VA10664,250121.8522,SINGLE FAMILY,2,1916,Brick,METAL,0,7,3,2.5,NA,1744,4050,VA,23222,29570
PA10319,179054.7623,MULTI-FAMILY,2,1925,Brick,SHINGLE,1,10,4,2,0,2548,4217,PA,15212,26712
PA10514,251100.1085,SINGLE FAMILY,2,1967,Brick,SLATE,1,7,4,1.5,1,1864,19341,PA,15025,60669
VA10914,134058.6546,SINGLE FAMILY,1.5,1945,Brick,SHINGLE,0,9,4,1.5,NA,1609,6470,VA,23224,27132
VA10321,387696.1389,SINGLE FAMILY,2,1945,Brick,SLATE,1,8,3,2.5,NA,1618,7541.16,VA,23225,35101
VA10206,204006.0581,SINGLE FAMILY,2,1922,Brick,SLATE,0,8,4,1.5,NA,1748,7918.09,VA,23222,29570
VA10771,316473.2078,SINGLE FAMILY,1.75,1950,Brick,SLATE,0,9,3,2,NA,2588,15106,VA,23225,35101
PA10110,49235.51831,SINGLE FAMILY,2,1900,Frame,SHINGLE,1,4,2,1,0,1088,2050,PA,15014,42500
PA10624,147566.3334,SINGLE FAMILY,1,1939,Stone,SLATE,1,6,2,1.5,1,1608,9535,PA,15235,41367
PA10337,265175.4214,SINGLE FAMILY,1,1969,Frame,SHINGLE,1,9,5,2.5,1,2004,11655,PA,15237,55016
PA10610,209774.6746,SINGLE FAMILY,2.5,1890,Brick,SHINGLE,1,8,5,2.5,1,2119,3150,PA,15213,18473
PA10981,227788.1922,SINGLE FAMILY,2,1901,Stone,SHINGLE,1,10,5,2.5,0,4000,5874,PA,15212,26712
VA10559,1329050.841,SINGLE FAMILY,2,1948,Brick,SLATE,1,12,5,6,NA,5815,20000,VA,23221,39943
PA10783,223293.2409,SINGLE FAMILY,2,1914,Frame,SLATE,1,7,3,2,1,1828,98228,PA,15044,95289
VA10802,775389.1292,SINGLE FAMILY,3,1895,Brick,METAL,1,15,6,6.5,NA,3848,2626.49,VA,23220,26557
PA10469,59275.80238,SINGLE FAMILY,2,1900,Frame,SHINGLE,1,7,4,1,0,1984,3000,PA,15214,30725
VA10181,880669.946,SINGLE FAMILY,2,1910,Brick,METAL,1,11,4,5,NA,3854,3900,VA,23220,26557
PA10312,47846.31486,SINGLE FAMILY,2,1886,Frame,SHINGLE,1,6,3,1,0,1440,1277,PA,15212,26712
PA10901,253507.1018,SINGLE FAMILY,2,1999,Frame,SHINGLE,1,7,3,2.5,0,2191,10472,PA,15243,60717
PA10283,107640.5386,SINGLE FAMILY,1.5,1950,Brick,SHINGLE,1,6,3,1,0,1437,5400,PA,15236,46913
PA10353,193911.4294,SINGLE FAMILY,2,1967,Frame,SHINGLE,1,6,5,2.5,1,2372,9726,PA,15243,60717
VA10452,276478.9204,SINGLE FAMILY,2,1935,Brick,SLATE,0,8,3,2,NA,2348,9000,VA,23222,29570
PA10305,193559.7031,SINGLE FAMILY,1.5,1952,Brick,SHINGLE,1,6,3,2,0,2177,67082,PA,15332,62875
PA10451,171269.7388,SINGLE FAMILY,1,1957,Brick,SHINGLE,1,6,3,1.5,1,1486,10125,PA,15235,41367
VA10956,204289.0938,SINGLE FAMILY,1,1954,Brick,SHINGLE,0,6,3,1,NA,1105,8696,VA,23227,36568
PA10069,131062.8036,SINGLE FAMILY,1,1927,Frame,SHINGLE,1,6,3,1,0,1266,27356,PA,15044,95289
PA10577,139512.728,MULTI-FAMILY,2,1910,Brick,SHINGLE,1,10,4,2,0,2376,4440,PA,15218,35983
VA10707,675837.3378,SINGLE FAMILY,2,1911,Brick,METAL,0,8,4,3.5,NA,2660,3454.5,VA,23220,26557
VA10021,121295.4537,SINGLE FAMILY,1,1953,Frame,SHINGLE,0,7,3,1,NA,1018,8610,VA,23222,29570
PA10716,412006.6467,SINGLE FAMILY,1,1940,Stone,SLATE,1,9,4,3.5,1,2411,13200,PA,15243,60717
VA10236,617678.2436,SINGLE FAMILY,2,1936,Brick,SLATE,0,9,4,2.5,NA,2721,12685.4,VA,23226,50519
PA10769,59257.96436,SINGLE FAMILY,1,1950,Frame,SHINGLE,1,5,3,1,0,1240,21000,PA,15026,69387
VA10577,365939.7333,SINGLE FAMILY,2,1929,Brick,SLATE,0,8,4,2,NA,2022,9375,VA,23230,36083
PA10768,114877.6753,CONDOMINIUM,1,1900,Brick,ROLL,0,4,1,1,0,1320,0,PA,15212,26712
VA10728,238784.745,SINGLE FAMILY,1.5,1951,Brick,SHINGLE,0,7,4,1.5,NA,1563,9248.07,VA,23227,36568
PA10003,43067.43729,SINGLE FAMILY,2,1925,Frame,SHINGLE,1,4,2,1,0,1008,1100,PA,15220,44018
PA10759,497761.8047,SINGLE FAMILY,2,1954,Frame,SHINGLE,1,9,4,4.5,2,4564,67954,PA,15238,67370
VA10062,428421.3068,SINGLE FAMILY,1,1900,Brick,METAL,0,5,3,2,NA,1224,8851.05,VA,23220,26557
VA10024,120941.7795,SINGLE FAMILY,1.5,1949,Brick,SHINGLE,0,6,3,1.5,NA,1270,7490,VA,23222,29570
VA10238,156027.0637,CONDOMINIUM,1,1900,Brick,METAL,0,4,2,1,NA,1201,0,VA,23223,27936
VA10505,509718.795,SINGLE FAMILY,2,1890,Brick,SLATE,0,3,1,1,NA,828,6412.95,VA,23221,39943
PA10332,280246.7679,SINGLE FAMILY,2,1989,Frame,SHINGLE,1,9,4,2.5,0,2028,20019,PA,15237,55016
VA10520,282498.6171,SINGLE FAMILY,2,1925,Brick,METAL,1,7,2,1,NA,1216,1440.31,VA,23221,39943
PA10011,1048091.125,MULTI-FAMILY,2,1925,Frame,SLATE,1,10,4,4,2,7744,263974,PA,15238,67370
VA10836,129282.7165,SINGLE FAMILY,1.5,1942,Brick,SHINGLE,0,5,2,1,NA,1534,5997,VA,23224,27132
VA10936,429721.2408,SINGLE FAMILY,2,1937,Brick,SLATE,1,7,3,2.5,NA,1823,8420,VA,23221,39943
VA10306,375307.391,SINGLE FAMILY,2,1923,Brick,METAL,1,8,3,2,NA,1528,2082.5,VA,23221,39943
VA10669,209457.213,SINGLE FAMILY,2,1947,Brick,SLATE,0,7,3,2,NA,1600,6600,VA,23222,29570
PA10389,57881.03536,SINGLE FAMILY,2,1930,Frame,SHINGLE,1,6,2,1,0,920,4242,PA,15220,44018
VA10641,399757.0324,SINGLE FAMILY,2,1915,Brick,METAL,0,6,3,1.5,NA,1640,2590.32,VA,23220,26557
VA10111,326384.5549,SINGLE FAMILY,1.5,1949,Brick,SLATE,1,8,3,2,NA,1421,9450,VA,23227,36568
VA10073,181340.1998,SINGLE FAMILY,1,1957,Frame,SHINGLE,0,6,3,1,NA,1115,9176,VA,23225,35101
VA10196,301288.4772,SINGLE FAMILY,2,1914,Brick,METAL,0,7,3,1,NA,1280,1437.48,VA,23221,39943
PA10506,324149.4105,SINGLE FAMILY,1,1964,Brick,SHINGLE,0,8,4,2.5,1,2739,52272,PA,15235,41367
VA10674,92807.94275,SINGLE FAMILY,1,1932,Frame,SHINGLE,0,5,3,1,NA,1044,4700.85,VA,23224,27132
PA10879,704621.5256,SINGLE FAMILY,2,1989,Brick,SHINGLE,1,12,6,5,2,5925,31973,PA,15044,95289
PA10211,868953.1626,SINGLE FAMILY,2,1930,Stone,SLATE,1,10,4,4.5,2,7210,63933,PA,15241,85102
PA10043,192485.2928,SINGLE FAMILY,1,1956,Frame,SHINGLE,1,6,3,2,1,1832,13500,PA,15243,60717
PA10265,155375.054,SINGLE FAMILY,1,1953,Stone,SHINGLE,1,4,2,1.5,0,1326,68999,PA,15332,62875
VA10401,493234.4606,SINGLE FAMILY,2,1954,Brick,SLATE,0,7,3,2.5,NA,2283,16331,VA,23226,50519
VA10911,192637.3505,SINGLE FAMILY,2,1922,Stucco,SLATE,0,8,4,2,NA,2091,9450,VA,23222,29570
PA10617,70124.08035,SINGLE FAMILY,2,1916,Frame,SHINGLE,1,5,2,1,0,1748,3600,PA,15034,57850
PA10103,307965.7487,SINGLE FAMILY,1,1978,Brick,SHINGLE,1,7,3,2.5,1,1733,249817,PA,15025,60669
PA10587,510359.8439,SINGLE FAMILY,2,1987,Brick,SHINGLE,1,10,4,3,2,3465,51841,PA,15044,95289
VA10583,495757.2223,SINGLE FAMILY,2,1910,Brick,METAL,0,6,3,2.5,NA,1930,3127.95,VA,23220,26557
VA10381,688368.2431,SINGLE FAMILY,2.5,1927,Brick,SLATE,0,13,5,4,NA,3285,7200,VA,23230,36083
VA10139,305240.9331,SINGLE FAMILY,2,1925,Stucco,SLATE,0,8,4,2,NA,1548,6300,VA,23227,36568
PA10952,103138.2363,SINGLE FAMILY,1,1946,Brick,SHINGLE,1,7,3,1,0,1285,8759,PA,15034,57850
PA10420,615559.0931,SINGLE FAMILY,2,2017,Frame,SHINGLE,1,9,4,3.5,0,3922,35281,PA,15237,55016
PA10065,166488.8948,SINGLE FAMILY,2,1910,Brick,SHINGLE,1,8,4,2,0,1431,2200,PA,15213,18473
PA10416,124096.7694,SINGLE FAMILY,1,1953,Brick,SHINGLE,1,7,3,2.5,0,1400,16901,PA,15241,85102
VA10041,399835.5359,SINGLE FAMILY,2,1915,Brick,METAL,1,8,2,3,NA,1764,2300.14,VA,23221,39943
VA10564,273575.1562,SINGLE FAMILY,1.5,1941,Brick,SHINGLE,0,6,3,2,NA,1355,5743.64,VA,23221,39943
PA10458,95841.89254,CONDOMINIUM,1,1982,Brick,SHINGLE,0,4,2,2,0,1120,0,PA,15218,35983
PA10252,318350.5131,SINGLE FAMILY,2,1994,Frame,SHINGLE,1,7,3,2.5,1,2640,21518,PA,15238,67370
VA10494,350640.9092,SINGLE FAMILY,1,1900,Brick,SHINGLE,1,11,5,3,NA,1608,2424.04,VA,23220,26557
VA10069,366982.8965,SINGLE FAMILY,2,1919,Brick,SLATE,0,7,3,1.5,NA,1640,3318.3,VA,23221,39943
PA10791,273145.5951,SINGLE FAMILY,1.5,2006,Frame,SHINGLE,1,7,3,2.5,0,2145,16845,PA,15037,55863
VA10354,288770.3726,CONDOMINIUM,1,1914,Brick,SHINGLE,0,6,3,2,NA,1270,1271,VA,23220,26557
VA10225,255633.6045,SINGLE FAMILY,1,1929,Frame,SHINGLE,0,6,2,1,NA,1152,6504,VA,23227,36568
PA10523,230627.4502,SINGLE FAMILY,2,1906,Brick,SHINGLE,1,9,4,2.5,0,2922,4567,PA,15215,43750
VA10327,200485.2318,SINGLE FAMILY,1,1963,Brick,SHINGLE,0,5,2,1,NA,1183,10738,VA,23226,50519
VA10853,566659.373,SINGLE FAMILY,2,1910,Brick,METAL,0,8,4,2,NA,2430,2586.94,VA,23220,26557
VA10946,115050.315,SINGLE FAMILY,1,1910,Frame,METAL,0,5,2,1,NA,937,7200,VA,23231,43600
VA10138,1107739.025,SINGLE FAMILY,1.5,1948,Brick,SLATE,0,12,5,3.5,NA,4315,24000,VA,23221,39943
VA10291,822102.1171,SINGLE FAMILY,3,1910,Brick,METAL,0,11,6,4.5,NA,4184,4200,VA,23220,26557
PA10969,79609.41811,SINGLE FAMILY,1,1960,Brick,SHINGLE,1,5,2,1,1,981,11236,PA,15332,62875
VA10642,364565.3242,SINGLE FAMILY,2,1969,Brick,SHINGLE,0,8,4,2.5,NA,2464,25758,VA,23235,56989
VA10013,573895.3096,SINGLE FAMILY,2,1910,Brick,METAL,0,7,3,2,NA,2478,2625,VA,23220,26557
VA10340,219824.8208,SINGLE FAMILY,2,1900,Brick,METAL,0,7,3,1,NA,1598,1242.6,VA,23220,26557
PA10114,82261.59668,SINGLE FAMILY,1,1970,Brick,SHINGLE,1,5,2,1.5,0,855,9000,PA,15037,55863
PA10216,41672.39378,SINGLE FAMILY,1,1906,Frame,SHINGLE,1,6,3,1,0,648,26231,PA,15026,69387
VA10326,662107.0811,SINGLE FAMILY,2,1924,Stucco,SLATE,0,10,4,2.5,NA,3342,29856,VA,23227,36568
PA10492,274398.8535,SINGLE FAMILY,1,1976,Frame,SHINGLE,1,8,4,3.5,1,2387,20147,PA,15237,55016
VA10905,729098.0768,SINGLE FAMILY,2,1930,Brick,SLATE,0,9,4,3.5,NA,3300,7250,VA,23230,36083
PA10288,485671.836,SINGLE FAMILY,2,1994,Stucco,SHINGLE,1,9,4,4,2,4036,31132,PA,15044,95289
PA10751,88987.14944,SINGLE FAMILY,1,1910,Frame,SHINGLE,1,5,3,1.5,0,1395,9224,PA,15031,55031
VA10400,429452.3742,SINGLE FAMILY,2.5,1900,Frame,METAL,0,7,4,2.5,NA,2303,3756,VA,23220,26557
PA10340,114228.2043,SINGLE FAMILY,2,1910,Frame,SHINGLE,1,6,3,1.5,0,1361,2200,PA,15213,18473
VA10123,389988.9921,SINGLE FAMILY,2,1925,Brick,SLATE,0,10,4,2,NA,2156,23400,VA,23227,36568
VA10004,442761.634,SINGLE FAMILY,2,1949,Brick,SLATE,0,9,5,2.5,NA,2535,7375,VA,23227,36568
PA10088,194355.5481,SINGLE FAMILY,2,2001,Frame,SHINGLE,1,7,3,1.5,0,1772,8272,PA,15220,44018
PA10755,385003.1701,SINGLE FAMILY,2,2011,Brick,SHINGLE,1,8,4,2.5,0,2768,19373,PA,15236,46913
VA10130,575613.2332,SINGLE FAMILY,2,1840,Brick,METAL,1,14,4,3.5,NA,2716,6665,VA,23223,27936
PA10803,296273.2209,SINGLE FAMILY,2.5,1920,Frame,SLATE,1,9,4,2.5,1,3575,5770,PA,15226,37889
VA10148,320228.1973,SINGLE FAMILY,2,1900,Brick,METAL,0,9,5,3,NA,1834,4655.49,VA,23220,26557
VA10144,412065.6887,SINGLE FAMILY,1,1922,Brick,SLATE,0,7,2,2,NA,1803,9570,VA,23221,39943
PA10956,318992.9051,SINGLE FAMILY,2,2016,Frame,SHINGLE,1,8,4,2.5,0,2728,10575,PA,15037,55863
VA10447,322019.9778,SINGLE FAMILY,1,1939,Brick,SLATE,0,9,4,2,NA,1883,7830.5,VA,23227,36568
PA10991,344285.256,SINGLE FAMILY,1,1958,Frame,ROLL,1,7,3,3,2,2149,109292,PA,15237,55016
VA10807,586792.3935,SINGLE FAMILY,1,1920,Stucco,SLATE,0,8,3,3,NA,2578,14299.5,VA,23226,50519
VA10774,118073.0582,SINGLE FAMILY,1,1956,Brick,SHINGLE,0,6,3,1,NA,875,6554,VA,23222,29570
PA10838,68745.49673,SINGLE FAMILY,1,1955,Brick,SHINGLE,1,6,3,2,1,976,6219,PA,15216,39526
PA10259,107700.559,SINGLE FAMILY,1,1980,Brick,SHINGLE,1,7,3,2,1,1746,8466,PA,15037,55863
PA10856,121465.6235,SINGLE FAMILY,1,1955,Brick,SHINGLE,1,6,2,1.5,1,962,10028,PA,15236,46913
VA10352,1085757.612,SINGLE FAMILY,2,1940,Brick,SLATE,1,11,4,3.5,NA,5262,14259,VA,23226,50519
VA10210,182230.2768,SINGLE FAMILY,2,1925,Frame,METAL,0,9,4,2,NA,1728,10686,VA,23223,27936
VA10565,213424.231,SINGLE FAMILY,1,1926,Brick,METAL,0,6,2,1,NA,848,2969,VA,23221,39943
VA10035,111708.1035,SINGLE FAMILY,1.5,1933,Frame,SHINGLE,0,6,2,1,NA,1454,8095,VA,23222,29570
PA10614,76095.01464,SINGLE FAMILY,2,1972,Frame,SHINGLE,1,5,3,1.5,0,1240,7015,PA,15237,55016
PA10414,400133.3377,SINGLE FAMILY,1,1950,Stone,SLATE,1,6,3,3.5,2,3104,48700,PA,15237,55016
VA10241,877373.7339,SINGLE FAMILY,3,1910,Brick,METAL,0,10,5,3.5,NA,3944,4281.54,VA,23220,26557
VA10413,681112.3785,SINGLE FAMILY,2,1942,Brick,SLATE,1,10,4,3,NA,2508,9000,VA,23226,50519
PA10563,1489254.603,SINGLE FAMILY,1.5,1955,Brick,SHINGLE,1,16,7,7.5,2,6403,130680,PA,15238,67370
PA10418,94006.88072,SINGLE FAMILY,1,1953,Brick,SHINGLE,1,5,2,1.5,1,771,6490,PA,15236,46913
PA10721,148155.3372,MULTI-FAMILY,2,1900,Frame,SHINGLE,1,8,3,3,1,2448,3000,PA,15218,35983
VA10550,188168.7274,SINGLE FAMILY,2,1924,Stucco,SLATE,0,8,4,2,NA,1680,6750,VA,23222,29570
VA10877,1097475.936,SINGLE FAMILY,2,1914,Brick,SLATE,0,12,5,3.5,NA,4634,8102.16,VA,23220,26557
PA10895,418413.4213,SINGLE FAMILY,2,1895,Frame,SHINGLE,1,10,3,3.5,4,3559,17250,PA,15241,85102
PA10920,81811.06668,SINGLE FAMILY,2,1961,Brick,SHINGLE,1,5,2,1,0,1596,3300,PA,15227,38439
VA10058,516982.4101,SINGLE FAMILY,2,1949,Brick,SLATE,1,9,3,3,NA,2440,15964,VA,23225,35101
VA10616,348569.0628,SINGLE FAMILY,2,1926,Brick,METAL,1,8,4,1.5,NA,1456,2334.38,VA,23221,39943
VA10994,452685.8308,SINGLE FAMILY,2,1870,Brick,METAL,0,8,3,2.5,NA,2400,4250,VA,23223,27936
PA10395,161538.8396,MULTI-FAMILY,2,1940,Brick,ROLL,1,8,4,2,0,2346,5650,PA,15225,30625
VA10585,443577.5069,SINGLE FAMILY,2,1939,Brick,SLATE,0,8,4,2.5,NA,1850,11555.6,VA,23226,50519
PA10940,121057.7733,SINGLE FAMILY,2,1977,Frame,SHINGLE,1,7,3,1.5,0,1450,12400,PA,15212,26712
VA10563,187418.4205,SINGLE FAMILY,2,1950,Brick,SHINGLE,0,7,3,1.5,NA,1506,7902,VA,23222,29570
PA10051,1152514.156,SINGLE FAMILY,1.5,1925,Stucco,SLATE,1,11,5,4,4,8125,144489,PA,15215,43750
PA10701,104106.241,MULTI-FAMILY,2,1926,Brick,SHINGLE,1,10,2,2,0,1764,2950,PA,15227,38439
PA10212,372666.2174,SINGLE FAMILY,2,1936,Stone,SLATE,1,9,5,4,1,2944,8775,PA,15216,39526
VA10406,470761.2664,SINGLE FAMILY,2,1940,Brick,SLATE,1,8,3,2.5,NA,2140,6154.18,VA,23221,39943
PA10599,318369.894,SINGLE FAMILY,2,1950,Frame,SLATE,1,8,4,2.5,1,2364,12812,PA,15243,60717
VA10953,256438.7209,SINGLE FAMILY,1,1936,Brick,SLATE,0,6,3,1,NA,1110,6500,VA,23227,36568
VA10891,270600.5982,SINGLE FAMILY,1.5,1938,Brick,SHINGLE,0,7,4,2,NA,1671,9000,VA,23227,36568
PA10461,628517.8535,SINGLE FAMILY,2.5,1891,Brick,SLATE,1,13,8,4.5,1,5739,28653,PA,15218,35983
PA10306,304802.624,SINGLE FAMILY,1.5,1988,Frame,SHINGLE,1,9,4,2.5,2,2792,19166,PA,15025,60669
PA10823,65175.29755,CONDOMINIUM,1,1975,Frame,ROLL,0,3,1,1,0,751,0,PA,15237,55016
PA10397,97914.96833,SINGLE FAMILY,1,1930,Frame,SHINGLE,1,6,3,1.5,0,823,17473,PA,15044,95289
VA10593,456273.3084,SINGLE FAMILY,2,1942,Brick,SLATE,1,8,3,2,NA,1763,7800,VA,23226,50519
PA10544,260557.6144,SINGLE FAMILY,1.5,1956,Brick,SHINGLE,1,9,4,3,2,2300,7281,PA,15243,60717
PA10239,169613.8833,SINGLE FAMILY,2,1928,Frame,SHINGLE,1,6,3,2,0,1694,5600,PA,15215,43750
VA10695,77468.04923,SINGLE FAMILY,1,1941,Brick,SHINGLE,0,4,2,1,NA,812,7500,VA,23224,27132
VA10665,185588.1819,CONDOMINIUM,1,1924,Brick,SHINGLE,0,5,3,1,NA,795,0,VA,23221,39943
VA10884,165415.3456,CONDOMINIUM,1,1923,Brick,METAL,0,3,1,1,NA,615,0,VA,23221,39943
PA10254,57614.53346,SINGLE FAMILY,2,1900,Brick,SHINGLE,1,4,2,1,0,1445,960,PA,15224,22880
VA10198,190170.6263,SINGLE FAMILY,2,1917,Stucco,SLATE,0,7,3,2,NA,1920,7262,VA,23222,29570
VA10648,199725.6938,SINGLE FAMILY,1,1953,Brick,ROLL,0,7,2,1.5,NA,1647,14563,VA,23225,35101
VA10831,229440.7448,SINGLE FAMILY,2,1900,Frame,METAL,0,6,3,1.5,NA,1448,2655,VA,23223,27936
PA10351,324975.8561,SINGLE FAMILY,1.5,1953,Brick,SLATE,1,8,3,2.5,1,2693,15379,PA,15243,60717
VA10086,979389.6382,SINGLE FAMILY,1.5,1952,Brick,SLATE,1,11,5,4,NA,3413,42206,VA,23221,39943
VA10957,510043.6083,SINGLE FAMILY,2,1941,Brick,SLATE,1,8,4,3.5,NA,1725,5793.06,VA,23221,39943
PA10352,185286.6505,SINGLE FAMILY,1,1994,Frame,SHINGLE,1,6,3,2.5,0,1520,52272,PA,15044,95289
PA10108,209623.8541,SINGLE FAMILY,2,1954,Brick,SHINGLE,1,7,3,1.5,1,1928,7200,PA,15243,60717
PA10315,78270.2718,SINGLE FAMILY,2,1930,Brick,SHINGLE,1,6,3,2,0,1134,2500,PA,15227,38439
PA10950,303927.2911,SINGLE FAMILY,1.5,2002,Brick,SHINGLE,1,7,3,2.5,0,1963,91040,PA,15236,46913
PA10241,464956.0747,SINGLE FAMILY,1.5,1991,Stucco,SHINGLE,1,8,4,3,1,3810,39596,PA,15237,55016
PA10581,493329.0135,SINGLE FAMILY,2,2017,Frame,SHINGLE,1,9,4,2.5,0,3476,20114,PA,15237,55016
VA10141,135657.6275,CONDOMINIUM,1,1900,Brick,SHINGLE,0,3,1,1,NA,552,0,VA,23223,27936
PA10609,127119.5937,SINGLE FAMILY,1,1964,Brick,SHINGLE,1,7,3,2,0,1764,9380,PA,15235,41367
VA10194,394678.7992,SINGLE FAMILY,2,1856,Brick,METAL,0,9,4,2.5,NA,2070,2996.25,VA,23223,27936
VA10633,639493.7461,SINGLE FAMILY,1.9,1937,Brick,SLATE,1,10,4,3.5,NA,2572,7649.95,VA,23226,50519
PA10529,144461.1279,SINGLE FAMILY,2,1940,Brick,SHINGLE,1,6,3,1,1,1344,13098,PA,15235,41367
VA10549,127349.0345,SINGLE FAMILY,1.5,1944,Brick,SHINGLE,0,9,4,1.5,NA,1363,7497,VA,23224,27132
PA10968,71750.05105,SINGLE FAMILY,1,1957,Frame,SHINGLE,1,4,1,1,0,952,2400,PA,15037,55863
VA10121,404695.4605,MULTI-FAMILY,2,1923,Brick,METAL,0,18,8,4,NA,2822,2958,VA,23221,39943
VA10591,218719.3022,SINGLE FAMILY,2,1900,Brick,METAL,0,5,2,2,NA,1598,2237,VA,23223,27936
VA10182,153761.5141,SINGLE FAMILY,1.5,1942,Brick,SHINGLE,0,7,3,2,NA,1544,8277.5,VA,23224,27132
VA10297,205670.5949,CONDOMINIUM,1,1976,Brick,SHINGLE,0,5,2,1,NA,1463,1481,VA,23223,27936
VA10686,124178.856,SINGLE FAMILY,1,1982,Frame,SHINGLE,0,5,2,1,NA,960,15201,VA,23225,35101
PA10829,50119.06382,SINGLE FAMILY,1,1960,Brick,SHINGLE,1,6,3,1,0,952,4956,PA,15235,41367
PA10454,101512.0811,CONDOMINIUM,2,1998,Frame,SHINGLE,0,6,3,1.5,0,1438,1150,PA,15212,26712
PA10141,133770.3909,SINGLE FAMILY,2,1880,Brick,SHINGLE,1,6,3,1,0,2000,1012,PA,15212,26712
VA10212,263738.513,SINGLE FAMILY,1,1920,Stucco,SLATE,0,7,3,2.5,NA,1568,4340,VA,23223,27936
PA10612,1113707.438,SINGLE FAMILY,2,2001,Brick,SHINGLE,1,10,4,4.5,0,6434,104152,PA,15044,95289
PA10457,219012.6198,SINGLE FAMILY,1,1980,Frame,SHINGLE,1,7,3,2,1,1910,20167,PA,15243,60717
PA10086,279606.8299,SINGLE FAMILY,2,2016,Frame,SHINGLE,1,8,4,2.5,0,2192,8889,PA,15026,69387
VA10562,503766.1771,SINGLE FAMILY,2,1910,Brick,METAL,0,6,3,2.5,NA,1860,2400,VA,23220,26557
VA10379,1218159.098,SINGLE FAMILY,2,1929,Stucco,SLATE,0,10,5,3.5,NA,4905,19380,VA,23226,50519
VA10897,544519.2559,SINGLE FAMILY,2,1930,Brick,SLATE,0,7,3,3.5,NA,2544,7670,VA,23221,39943
